,Unnamed: 0,Unnamed: 0.1,category,filename,label,shard_iid,shard_non_iid,shape
2167,2167,2708,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b39cf3ed0.png,6,1,7,"(885, 885, 3)"
2168,2168,2432,Loose Silky-bent,train_256x256x3/Loose Silky-bent/4d2719b52.png,6,5,7,"(164, 164, 3)"
2169,2169,2835,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e5140f585.png,6,9,7,"(165, 165, 3)"
2170,2170,2783,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d211c4f89.png,6,7,7,"(397, 397, 3)"
2171,2171,2833,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e4e781114.png,6,2,7,"(1833, 1833, 3)"
2172,2172,2543,Loose Silky-bent,train_256x256x3/Loose Silky-bent/73a9fb9aa.png,6,2,7,"(131, 131, 3)"
2173,2173,2259,Loose Silky-bent,train_256x256x3/Loose Silky-bent/065757bb0.png,6,0,7,"(642, 642, 3)"
2174,2174,2266,Loose Silky-bent,train_256x256x3/Loose Silky-bent/08fa31aa6.png,6,8,7,"(170, 170, 3)"
2175,2175,2692,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ae0dc5708.png,6,3,7,"(185, 185, 3)"
2176,2176,2569,Loose Silky-bent,train_256x256x3/Loose Silky-bent/7c1dbc5e1.png,6,4,7,"(873, 873, 3)"
2177,2177,2758,Loose Silky-bent,train_256x256x3/Loose Silky-bent/c611dbbd0.png,6,4,7,"(812, 812, 3)"
2178,2178,2660,Loose Silky-bent,train_256x256x3/Loose Silky-bent/9f1e7cc01.png,6,7,7,"(122, 122, 3)"
2179,2179,2475,Loose Silky-bent,train_256x256x3/Loose Silky-bent/5c0097147.png,6,2,7,"(155, 155, 3)"
2180,2180,2834,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e513efb9a.png,6,8,7,"(671, 633, 4)"
2181,2181,2716,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b5f074be0.png,6,1,7,"(1942, 1943, 3)"
2182,2182,2811,Loose Silky-bent,train_256x256x3/Loose Silky-bent/da09ecea8.png,6,4,7,"(541, 541, 3)"
2183,2183,2782,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d1d87fa3e.png,6,7,7,"(178, 178, 3)"
2184,2184,2518,Loose Silky-bent,train_256x256x3/Loose Silky-bent/698ce4468.png,6,8,7,"(133, 133, 3)"
2185,2185,2451,Loose Silky-bent,train_256x256x3/Loose Silky-bent/543887ef6.png,6,1,7,"(128, 128, 3)"
2186,2186,2796,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d4e30eb20.png,6,5,7,"(115, 115, 3)"
2187,2187,2457,Loose Silky-bent,train_256x256x3/Loose Silky-bent/57d19be1b.png,6,3,7,"(113, 113, 3)"
2188,2188,2322,Loose Silky-bent,train_256x256x3/Loose Silky-bent/217c20421.png,6,6,7,"(426, 426, 3)"
2189,2189,2636,Loose Silky-bent,train_256x256x3/Loose Silky-bent/96345de76.png,6,1,7,"(180, 180, 3)"
2190,2190,2819,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ddf6295e6.png,6,2,7,"(126, 126, 3)"
2191,2191,2676,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a719f6d93.png,6,6,7,"(419, 419, 3)"
2192,2192,2493,Loose Silky-bent,train_256x256x3/Loose Silky-bent/611680af6.png,6,7,7,"(106, 106, 3)"
2193,2193,2627,Loose Silky-bent,train_256x256x3/Loose Silky-bent/93d283bce.png,6,8,7,"(642, 642, 3)"
2194,2194,2376,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3b5cbd2cb.png,6,8,7,"(631, 631, 3)"
2195,2195,2646,Loose Silky-bent,train_256x256x3/Loose Silky-bent/98fe7c3ae.png,6,6,7,"(163, 163, 3)"
2196,2196,2883,Loose Silky-bent,train_256x256x3/Loose Silky-bent/f9a8a0e39.png,6,0,7,"(121, 121, 3)"
2197,2197,2268,Loose Silky-bent,train_256x256x3/Loose Silky-bent/09f47b868.png,6,6,7,"(120, 120, 3)"
2198,2198,2462,Loose Silky-bent,train_256x256x3/Loose Silky-bent/58b8aa1f3.png,6,3,7,"(1181, 1181, 3)"
2199,2199,2664,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a2bdb69e0.png,6,0,7,"(122, 122, 3)"
2200,2200,2757,Loose Silky-bent,train_256x256x3/Loose Silky-bent/c5bb1b336.png,6,6,0,"(179, 179, 3)"
2201,2201,2779,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d160d5d69.png,6,7,0,"(186, 186, 3)"
2202,2202,2642,Loose Silky-bent,train_256x256x3/Loose Silky-bent/9774bec4b.png,6,1,0,"(571, 571, 3)"
2203,2203,2634,Loose Silky-bent,train_256x256x3/Loose Silky-bent/9589aea99.png,6,7,0,"(154, 154, 3)"
2204,2204,2382,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3dbdb27b4.png,6,8,0,"(133, 133, 3)"
2205,2205,2750,Loose Silky-bent,train_256x256x3/Loose Silky-bent/c35d5c3c3.png,6,0,0,"(210, 210, 3)"
2206,2206,2788,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d31724b7f.png,6,0,0,"(485, 508, 4)"
2207,2207,2395,Loose Silky-bent,train_256x256x3/Loose Silky-bent/41e86ec95.png,6,4,0,"(509, 509, 3)"
2208,2208,2353,Loose Silky-bent,train_256x256x3/Loose Silky-bent/30512e18a.png,6,0,0,"(473, 473, 3)"
2209,2209,2455,Loose Silky-bent,train_256x256x3/Loose Silky-bent/5684aa726.png,6,7,0,"(494, 494, 3)"
2210,2210,2380,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3d109d1b0.png,6,4,0,"(137, 137, 3)"
2211,2211,2570,Loose Silky-bent,train_256x256x3/Loose Silky-bent/7c8202c53.png,6,2,0,"(404, 404, 3)"
2212,2212,2330,Loose Silky-bent,train_256x256x3/Loose Silky-bent/240ad1daf.png,6,9,0,"(1402, 1402, 3)"
2213,2213,2498,Loose Silky-bent,train_256x256x3/Loose Silky-bent/621c601f1.png,6,4,0,"(218, 218, 3)"
2214,2214,2830,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e26600777.png,6,6,0,"(131, 131, 3)"
2215,2215,2440,Loose Silky-bent,train_256x256x3/Loose Silky-bent/4fd64a851.png,6,2,0,"(164, 164, 3)"
2216,2216,2460,Loose Silky-bent,train_256x256x3/Loose Silky-bent/581941d43.png,6,3,0,"(363, 363, 3)"
2217,2217,2777,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d09db3735.png,6,9,0,"(1438, 1438, 3)"
2218,2218,2583,Loose Silky-bent,train_256x256x3/Loose Silky-bent/834903369.png,6,8,0,"(692, 692, 3)"
2219,2219,2256,Loose Silky-bent,train_256x256x3/Loose Silky-bent/04a16ff3b.png,6,4,0,"(1213, 1213, 3)"
2220,2220,2438,Loose Silky-bent,train_256x256x3/Loose Silky-bent/4f5d80c92.png,6,8,0,"(604, 604, 3)"
2221,2221,2731,Loose Silky-bent,train_256x256x3/Loose Silky-bent/bc3fc4221.png,6,9,0,"(195, 195, 3)"
2222,2222,2675,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a6c5cd3b8.png,6,5,0,"(326, 326, 3)"
2223,2223,2284,Loose Silky-bent,train_256x256x3/Loose Silky-bent/113b4a298.png,6,7,0,"(199, 199, 3)"
2224,2224,2840,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e616fd2f3.png,6,7,0,"(426, 426, 3)"
2225,2225,2628,Loose Silky-bent,train_256x256x3/Loose Silky-bent/93d9858f0.png,6,0,0,"(106, 106, 3)"
2226,2226,2572,Loose Silky-bent,train_256x256x3/Loose Silky-bent/7d4cbdef9.png,6,4,0,"(112, 112, 3)"
2227,2227,2805,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d7954bb16.png,6,9,0,"(1382, 1382, 3)"
2228,2228,2436,Loose Silky-bent,train_256x256x3/Loose Silky-bent/4e4f34aeb.png,6,5,0,"(1942, 1943, 3)"
2229,2229,2383,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3dcfb94a9.png,6,6,0,"(415, 415, 3)"
2230,2230,2831,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e311f2112.png,6,0,0,"(168, 168, 3)"
2231,2231,2852,Loose Silky-bent,train_256x256x3/Loose Silky-bent/eafe89ea6.png,6,9,0,"(595, 595, 3)"
2232,2232,2580,Loose Silky-bent,train_256x256x3/Loose Silky-bent/82bf95b2c.png,6,6,0,"(161, 161, 3)"
2233,2233,2461,Loose Silky-bent,train_256x256x3/Loose Silky-bent/58258e061.png,6,8,0,"(511, 511, 3)"
2234,2234,2774,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ce70bc8a7.png,6,8,0,"(395, 395, 3)"
2235,2235,2350,Loose Silky-bent,train_256x256x3/Loose Silky-bent/2e4ca7f12.png,6,8,0,"(95, 95, 3)"
2236,2236,2624,Loose Silky-bent,train_256x256x3/Loose Silky-bent/9289f58fd.png,6,0,0,"(684, 684, 3)"
2237,2237,2691,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ad648af69.png,6,9,0,"(537, 537, 3)"
2238,2238,2316,Loose Silky-bent,train_256x256x3/Loose Silky-bent/1f8562553.png,6,5,0,"(163, 163, 3)"
2239,2239,2305,Loose Silky-bent,train_256x256x3/Loose Silky-bent/1b4404d36.png,6,7,0,"(115, 115, 3)"
2240,2240,2589,Loose Silky-bent,train_256x256x3/Loose Silky-bent/86761b812.png,6,1,0,"(179, 179, 3)"
2241,2241,2278,Loose Silky-bent,train_256x256x3/Loose Silky-bent/0e2983c97.png,6,2,0,"(105, 105, 3)"
2242,2242,2700,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b0b2c3bdd.png,6,5,0,"(383, 383, 3)"
2243,2243,2275,Loose Silky-bent,train_256x256x3/Loose Silky-bent/0cf9eb4ab.png,6,0,0,"(671, 633, 4)"
2244,2244,2857,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ee4a45967.png,6,1,0,"(137, 137, 3)"
2245,2245,2689,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ac8027304.png,6,5,0,"(255, 255, 3)"
2246,2246,2377,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3c46bd512.png,6,1,0,"(255, 255, 3)"
2247,2247,2579,Loose Silky-bent,train_256x256x3/Loose Silky-bent/811e2b508.png,6,3,0,"(165, 165, 3)"
2248,2248,2740,Loose Silky-bent,train_256x256x3/Loose Silky-bent/c09b10389.png,6,8,0,"(704, 704, 3)"
2249,2249,2565,Loose Silky-bent,train_256x256x3/Loose Silky-bent/7a6ab6192.png,6,8,0,"(110, 110, 3)"
2250,2250,2647,Loose Silky-bent,train_256x256x3/Loose Silky-bent/997ffd9ae.png,6,7,0,"(186, 186, 3)"
2251,2251,2679,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a89d6d72f.png,6,9,0,"(127, 127, 3)"
2252,2252,2352,Loose Silky-bent,train_256x256x3/Loose Silky-bent/2e69d1685.png,6,3,0,"(156, 156, 3)"
2253,2253,2894,Loose Silky-bent,train_256x256x3/Loose Silky-bent/fe23251ed.png,6,1,0,"(141, 141, 3)"
2254,2254,2859,Loose Silky-bent,train_256x256x3/Loose Silky-bent/eeddd27da.png,6,4,0,"(130, 130, 3)"
2255,2255,2696,Loose Silky-bent,train_256x256x3/Loose Silky-bent/af36b12f3.png,6,2,0,"(83, 83, 3)"
2256,2256,2602,Loose Silky-bent,train_256x256x3/Loose Silky-bent/8935e4b49.png,6,8,0,"(1101, 1206, 3)"
2257,2257,2604,Loose Silky-bent,train_256x256x3/Loose Silky-bent/89aa6c641.png,6,8,0,"(95, 95, 3)"
2258,2258,2472,Loose Silky-bent,train_256x256x3/Loose Silky-bent/5b94989ce.png,6,4,0,"(368, 368, 3)"
2259,2259,2897,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ff1f224a5.png,6,9,0,"(104, 104, 3)"
2260,2260,2721,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b735abe17.png,6,7,0,"(114, 114, 3)"
2261,2261,2388,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3f8342a84.png,6,1,0,"(419, 419, 3)"
2262,2262,2479,Loose Silky-bent,train_256x256x3/Loose Silky-bent/5cb45767e.png,6,9,0,"(485, 508, 4)"
2263,2263,2391,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3fe014d30.png,6,2,0,"(568, 568, 3)"
2264,2264,2677,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a7467a0ae.png,6,4,0,"(445, 445, 3)"
2265,2265,2726,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b83843fd5.png,6,2,0,"(3129, 3129, 3)"
2266,2266,2615,Loose Silky-bent,train_256x256x3/Loose Silky-bent/8f12e398f.png,6,1,0,"(528, 528, 3)"
2267,2267,2262,Loose Silky-bent,train_256x256x3/Loose Silky-bent/07ca815ef.png,6,3,0,"(1382, 1382, 3)"
2268,2268,2623,Loose Silky-bent,train_256x256x3/Loose Silky-bent/92835e424.png,6,0,0,"(225, 225, 3)"
2269,2269,2620,Loose Silky-bent,train_256x256x3/Loose Silky-bent/9030f88a0.png,6,5,0,"(128, 128, 3)"
2270,2270,2898,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ff771d06e.png,6,9,0,"(632, 632, 3)"
2271,2271,2851,Loose Silky-bent,train_256x256x3/Loose Silky-bent/eaebb4472.png,6,2,0,"(186, 186, 3)"
2272,2272,2467,Loose Silky-bent,train_256x256x3/Loose Silky-bent/5a141b349.png,6,4,0,"(143, 143, 3)"
2273,2273,2423,Loose Silky-bent,train_256x256x3/Loose Silky-bent/4ad784313.png,6,8,0,"(785, 785, 3)"
2274,2274,2390,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3fd2b83fc.png,6,6,0,"(671, 633, 4)"
2275,2275,2622,Loose Silky-bent,train_256x256x3/Loose Silky-bent/91c7359d1.png,6,2,0,"(156, 156, 3)"
2276,2276,2277,Loose Silky-bent,train_256x256x3/Loose Silky-bent/0db2f82ee.png,6,6,0,"(141, 141, 3)"
2277,2277,2337,Loose Silky-bent,train_256x256x3/Loose Silky-bent/26f6c56c0.png,6,1,0,"(174, 174, 3)"
2278,2278,2516,Loose Silky-bent,train_256x256x3/Loose Silky-bent/69505e138.png,6,8,0,"(164, 164, 3)"
2279,2279,2824,Loose Silky-bent,train_256x256x3/Loose Silky-bent/df28839c9.png,6,8,0,"(154, 154, 3)"
2280,2280,2291,Loose Silky-bent,train_256x256x3/Loose Silky-bent/15b5a4c2c.png,6,1,0,"(629, 629, 3)"
2281,2281,2784,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d22fac46d.png,6,3,0,"(174, 174, 3)"
2282,2282,2703,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b2b62db50.png,6,3,0,"(174, 174, 3)"
2283,2283,2732,Loose Silky-bent,train_256x256x3/Loose Silky-bent/bc72693f3.png,6,6,0,"(494, 494, 3)"
2284,2284,2585,Loose Silky-bent,train_256x256x3/Loose Silky-bent/8521a1b1a.png,6,0,0,"(265, 265, 3)"
2285,2285,2364,Loose Silky-bent,train_256x256x3/Loose Silky-bent/34b65beb4.png,6,0,0,"(176, 176, 3)"
2286,2286,2705,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b3184549e.png,6,3,0,"(445, 445, 3)"
2287,2287,2588,Loose Silky-bent,train_256x256x3/Loose Silky-bent/86516aeee.png,6,0,0,"(1101, 1206, 3)"
2288,2288,2768,Loose Silky-bent,train_256x256x3/Loose Silky-bent/cc3f7e692.png,6,7,0,"(136, 136, 3)"
2289,2289,2680,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a905c1080.png,6,8,0,"(410, 410, 3)"
2290,2290,2632,Loose Silky-bent,train_256x256x3/Loose Silky-bent/95273b4a1.png,6,4,0,"(125, 125, 3)"
2291,2291,2766,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ca57fa675.png,6,7,0,"(122, 122, 3)"
2292,2292,2529,Loose Silky-bent,train_256x256x3/Loose Silky-bent/6ca0979d0.png,6,3,0,"(1010, 1010, 3)"
2293,2293,2845,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e913e5ca6.png,6,4,0,"(1488, 1488, 3)"
2294,2294,2566,Loose Silky-bent,train_256x256x3/Loose Silky-bent/7a8370ede.png,6,2,0,"(671, 633, 4)"
2295,2295,2842,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e7d948ade.png,6,6,0,"(560, 560, 3)"
2296,2296,2683,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a96276a20.png,6,9,0,"(204, 204, 3)"
2297,2297,2686,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ab66b14f0.png,6,1,0,"(124, 124, 3)"
2298,2298,2836,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e51811621.png,6,2,0,"(108, 108, 3)"
2299,2299,2363,Loose Silky-bent,train_256x256x3/Loose Silky-bent/34634ddc3.png,6,0,0,"(382, 382, 3)"
2300,2300,2454,Loose Silky-bent,train_256x256x3/Loose Silky-bent/559dae100.png,6,1,0,"(157, 157, 3)"
2301,2301,2786,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d260a6bc4.png,6,5,0,"(361, 361, 3)"
2302,2302,2613,Loose Silky-bent,train_256x256x3/Loose Silky-bent/8e8904d72.png,6,6,0,"(172, 172, 3)"
2303,2303,2882,Loose Silky-bent,train_256x256x3/Loose Silky-bent/f992263d7.png,6,0,0,"(94, 94, 3)"
2304,2304,2644,Loose Silky-bent,train_256x256x3/Loose Silky-bent/97e8ebbbe.png,6,6,0,"(135, 135, 3)"
2305,2305,2820,Loose Silky-bent,train_256x256x3/Loose Silky-bent/de82f96f1.png,6,2,0,"(121, 121, 3)"
2306,2306,2631,Loose Silky-bent,train_256x256x3/Loose Silky-bent/9495b8cda.png,6,0,0,"(154, 154, 3)"
2307,2307,2447,Loose Silky-bent,train_256x256x3/Loose Silky-bent/52949d529.png,6,2,0,"(91, 91, 3)"
2308,2308,2888,Loose Silky-bent,train_256x256x3/Loose Silky-bent/fc2b27fff.png,6,3,0,"(1189, 1189, 3)"
2309,2309,2754,Loose Silky-bent,train_256x256x3/Loose Silky-bent/c513114b7.png,6,7,0,"(1225, 1225, 3)"
2310,2310,2771,Loose Silky-bent,train_256x256x3/Loose Silky-bent/cc6eb9e5e.png,6,0,0,"(856, 856, 3)"
2311,2311,2536,Loose Silky-bent,train_256x256x3/Loose Silky-bent/6f9567a5b.png,6,6,0,"(102, 102, 3)"
2312,2312,2822,Loose Silky-bent,train_256x256x3/Loose Silky-bent/dee2a5307.png,6,4,0,"(395, 395, 3)"
2313,2313,2338,Loose Silky-bent,train_256x256x3/Loose Silky-bent/273a79f87.png,6,7,0,"(418, 418, 3)"
2314,2314,2702,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b204c0ea0.png,6,0,0,"(395, 395, 3)"
2315,2315,2802,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d6e1e93a8.png,6,8,0,"(1034, 1034, 3)"
2316,2316,2611,Loose Silky-bent,train_256x256x3/Loose Silky-bent/8dcfdf361.png,6,7,0,"(95, 95, 3)"
2317,2317,2534,Loose Silky-bent,train_256x256x3/Loose Silky-bent/6ec8464dd.png,6,5,0,"(312, 312, 3)"
2318,2318,2870,Loose Silky-bent,train_256x256x3/Loose Silky-bent/f4a2acf34.png,6,7,0,"(178, 178, 3)"
2319,2319,2828,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e0f5afd45.png,6,4,0,"(444, 444, 3)"
2320,2320,2324,Loose Silky-bent,train_256x256x3/Loose Silky-bent/2220076ca.png,6,6,0,"(143, 143, 3)"
2321,2321,2351,Loose Silky-bent,train_256x256x3/Loose Silky-bent/2e6952708.png,6,3,0,"(168, 168, 3)"
2322,2322,2827,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e0c207a01.png,6,8,0,"(113, 113, 3)"
2323,2323,2806,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d7fe62bae.png,6,0,0,"(707, 707, 3)"
2324,2324,2709,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b3b03d5b6.png,6,1,0,"(1010, 1010, 3)"
2325,2325,2503,Loose Silky-bent,train_256x256x3/Loose Silky-bent/6347090c6.png,6,0,0,"(126, 126, 3)"
2326,2326,2844,Loose Silky-bent,train_256x256x3/Loose Silky-bent/e89b48837.png,6,6,0,"(93, 93, 3)"
2327,2327,2873,Loose Silky-bent,train_256x256x3/Loose Silky-bent/f6439330f.png,6,0,0,"(107, 107, 3)"
2328,2328,2269,Loose Silky-bent,train_256x256x3/Loose Silky-bent/0a7723f3b.png,6,0,0,"(731, 731, 3)"
2329,2329,2595,Loose Silky-bent,train_256x256x3/Loose Silky-bent/8759db7d3.png,6,9,0,"(148, 148, 3)"
2330,2330,2443,Loose Silky-bent,train_256x256x3/Loose Silky-bent/50792a0df.png,6,1,0,"(397, 397, 3)"
2331,2331,2546,Loose Silky-bent,train_256x256x3/Loose Silky-bent/74012c9fe.png,6,6,0,"(750, 750, 3)"
2332,2332,2296,Loose Silky-bent,train_256x256x3/Loose Silky-bent/176578292.png,6,7,0,"(382, 382, 3)"
2333,2333,2899,Loose Silky-bent,train_256x256x3/Loose Silky-bent/ffbc907bc.png,6,8,0,"(509, 509, 3)"
2334,2334,2816,Loose Silky-bent,train_256x256x3/Loose Silky-bent/dc623538a.png,6,6,0,"(155, 155, 3)"
2335,2335,2742,Loose Silky-bent,train_256x256x3/Loose Silky-bent/c14ba6a17.png,6,7,0,"(154, 154, 3)"
2336,2336,2453,Loose Silky-bent,train_256x256x3/Loose Silky-bent/54f9d6792.png,6,6,0,"(186, 186, 3)"
2337,2337,2780,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d1653b4c3.png,6,7,0,"(671, 633, 4)"
2338,2338,2287,Loose Silky-bent,train_256x256x3/Loose Silky-bent/14469febc.png,6,7,0,"(115, 115, 3)"
2339,2339,2459,Loose Silky-bent,train_256x256x3/Loose Silky-bent/57df08978.png,6,8,0,"(254, 254, 3)"
2340,2340,2785,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d25c7447d.png,6,1,0,"(87, 87, 3)"
2341,2341,2279,Loose Silky-bent,train_256x256x3/Loose Silky-bent/0f47f8a00.png,6,3,0,"(124, 124, 3)"
2342,2342,2826,Loose Silky-bent,train_256x256x3/Loose Silky-bent/dfbdda5d7.png,6,8,0,"(251, 251, 3)"
2343,2343,2698,Loose Silky-bent,train_256x256x3/Loose Silky-bent/b01d0bbea.png,6,6,0,"(221, 221, 3)"
2344,2344,2896,Loose Silky-bent,train_256x256x3/Loose Silky-bent/fe944dee4.png,6,5,0,"(95, 95, 3)"
2345,2345,2425,Loose Silky-bent,train_256x256x3/Loose Silky-bent/4bbc1a820.png,6,2,0,"(361, 361, 3)"
2346,2346,2514,Loose Silky-bent,train_256x256x3/Loose Silky-bent/685074d33.png,6,4,0,"(499, 499, 3)"
2347,2347,2678,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a8085a6fc.png,6,2,0,"(137, 137, 3)"
2348,2348,2881,Loose Silky-bent,train_256x256x3/Loose Silky-bent/f89f44126.png,6,6,0,"(97, 97, 3)"
2349,2349,2764,Loose Silky-bent,train_256x256x3/Loose Silky-bent/c932d467d.png,6,4,0,"(237, 237, 3)"
2350,2350,2789,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d36c7675c.png,6,8,0,"(490, 490, 3)"
2351,2351,2263,Loose Silky-bent,train_256x256x3/Loose Silky-bent/080cea66f.png,6,2,0,"(950, 950, 3)"
2352,2352,2682,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a9600a185.png,6,9,0,"(168, 168, 3)"
2353,2353,2793,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d4715e76f.png,6,6,0,"(311, 311, 3)"
2354,2354,2249,Loose Silky-bent,train_256x256x3/Loose Silky-bent/006eac3d9.png,6,5,0,"(854, 854, 3)"
2355,2355,2895,Loose Silky-bent,train_256x256x3/Loose Silky-bent/fe621cd95.png,6,2,0,"(422, 422, 3)"
2356,2356,2567,Loose Silky-bent,train_256x256x3/Loose Silky-bent/7b4598d18.png,6,0,0,"(186, 186, 3)"
2357,2357,2817,Loose Silky-bent,train_256x256x3/Loose Silky-bent/dcdd20842.png,6,6,0,"(157, 157, 3)"
2358,2358,2374,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3a39e5bc5.png,6,2,0,"(107, 107, 3)"
2359,2359,2635,Loose Silky-bent,train_256x256x3/Loose Silky-bent/95b1c779f.png,6,1,0,"(647, 647, 3)"
2360,2360,2345,Loose Silky-bent,train_256x256x3/Loose Silky-bent/299fcd56d.png,6,5,0,"(555, 555, 3)"
2361,2361,2386,Loose Silky-bent,train_256x256x3/Loose Silky-bent/3f130d295.png,6,7,0,"(201, 201, 3)"
2362,2362,2733,Loose Silky-bent,train_256x256x3/Loose Silky-bent/bcc2bbc1d.png,6,0,0,"(647, 647, 3)"
2363,2363,2371,Loose Silky-bent,train_256x256x3/Loose Silky-bent/386f3eb28.png,6,6,0,"(453, 453, 3)"
2364,2364,2616,Loose Silky-bent,train_256x256x3/Loose Silky-bent/8f1f0f8e6.png,6,1,0,"(166, 166, 3)"
2365,2365,2743,Loose Silky-bent,train_256x256x3/Loose Silky-bent/c167ddff0.png,6,2,0,"(137, 137, 3)"
2366,2366,2825,Loose Silky-bent,train_256x256x3/Loose Silky-bent/df615189b.png,6,8,0,"(671, 633, 4)"
2367,2367,2673,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a5e621f3f.png,6,5,0,"(160, 160, 3)"
2368,2368,2308,Loose Silky-bent,train_256x256x3/Loose Silky-bent/1d11a167c.png,6,7,0,"(107, 107, 3)"
2369,2369,2348,Loose Silky-bent,train_256x256x3/Loose Silky-bent/2aab840e1.png,6,2,0,"(123, 123, 3)"
2370,2370,2576,Loose Silky-bent,train_256x256x3/Loose Silky-bent/80cf1232d.png,6,1,0,"(123, 123, 3)"
2371,2371,2523,Loose Silky-bent,train_256x256x3/Loose Silky-bent/6af4dbc15.png,6,4,0,"(136, 136, 3)"
2372,2372,2561,Loose Silky-bent,train_256x256x3/Loose Silky-bent/79860d6ef.png,6,9,0,"(71, 71, 3)"
2373,2373,2655,Loose Silky-bent,train_256x256x3/Loose Silky-bent/9cf880bda.png,6,5,0,"(671, 633, 4)"
2374,2374,2313,Loose Silky-bent,train_256x256x3/Loose Silky-bent/1f57bde3c.png,6,3,0,"(163, 163, 3)"
2375,2375,2289,Loose Silky-bent,train_256x256x3/Loose Silky-bent/14bea63ea.png,6,9,0,"(1186, 1186, 3)"
2376,2376,2662,Loose Silky-bent,train_256x256x3/Loose Silky-bent/a17554c02.png,6,2,0,"(368, 368, 3)"
2377,2377,2807,Loose Silky-bent,train_256x256x3/Loose Silky-bent/d89fa34ab.png,6,3,0,"(93, 93, 3)"
2378,2378,2621,Loose Silky-bent,train_256x256x3/Loose Silky-bent/9046f0356.png,6,8,0,"(131, 131, 3)"
2379,2379,2344,Loose Silky-bent,train_256x256x3/Loose Silky-bent/298d541a6.png,6,0,0,"(132, 132, 3)"
2380,2380,2307,Loose Silky-bent,train_256x256x3/Loose Silky-bent/1caa729b0.png,6,2,0,"(582, 582, 3)"
2381,2381,2341,Loose Silky-bent,train_256x256x3/Loose Silky-bent/27b301a16.png,6,4,0,"(526, 532, 3)"
2382,2382,2586,Loose Silky-bent,train_256x256x3/Loose Silky-bent/858541bfd.png,6,4,0,"(116, 116, 3)"
2383,2383,2544,Loose Silky-bent,train_256x256x3/Loose Silky-bent/73f67dafe.png,6,3,0,"(511, 511, 3)"
